a1,a2,a3,a4,a5,a6,a7,a8,emotions
2.4507,2.9637,4.25,3.1774,2.3028,2.4083,2.5798,1.2216,neutral
2.6003,2.3074,2.8719,2.6928,2.9517,2.6683,1.9717,1.4409,neutral
2.6353,1.8314,3.4351,1.9067,1.685,3.0,2.4807,1.2433,neutral
2.6888,5.3437,3.1111,3.0223,3.3784,2.4083,2.4969,1.3737,neutral
3.5518,3.3993,3.1948,2.9147,2.5627,2.8504,1.9375,1.5811,neutral
2.7369,2.3022,2.9494,2.1129,2.2927,3.6401,1.8683,1.5662,neutral
2.5356,2.7948,2.3333,1.922,2.2495,2.4083,2.4927,1.2367,neutral
3.0059,2.7526,2.6597,1.9317,1.7007,2.9483,2.0055,1.503,neutral
2.4733,3.1925,2.8234,1.6701,2.6665,4.8374,1.8868,1.3261,neutral
2.7894,2.8,2.8284,2.9069,2.9069,3.75,1.8667,1.5,neutral
2.3155,3.9108,3.1269,2.7601,3.2113,3.2596,2.0835,1.1848,neutral
3.4451,1.5779,2.1623,1.7088,2.9749,5.0249,2.6043,1.7297,neutral
2.5277,2.126,5.9276,2.2787,1.5975,2.4375,2.6866,1.2639,neutral
3.3825,4.3461,2.1512,3.1279,3.0972,2.4715,2.0055,1.7707,neutral
2.8777,2.6304,2.8149,2.2962,3.533,4.25,1.8235,1.5,neutral
2.6229,2.0039,2.6667,1.471,1.6548,3.0923,2.4267,1.4347,neutral
3.3344,4.0,7.0,2.25,1.9286,3.25,2.1552,1.6667,neutral
3.7014,2.357,2.5417,2.1433,3.0896,3.7583,2.403,1.7804,neutral
4.9518,1.7678,2.7954,2.5057,2.0045,3.0,1.75,2.1213,neutral
2.4322,4.1231,2.5605,1.5688,2.5048,3.9108,1.5554,1.2142,neutral
3.3855,2.0396,2.7848,2.5925,2.0963,3.3015,2.0677,1.5,neutral
3.3702,2.0864,3.008,2.3128,2.1029,4.4721,1.6643,1.5157,neutral
2.9924,3.5089,3.1235,3.0033,2.7303,3.25,2.2361,1.4979,neutral
2.6575,3.4,3.2804,1.4007,1.7263,2.7526,2.3555,1.4167,neutral
2.4904,2.5795,2.6903,1.8451,3.0811,5.8822,1.7749,1.3278,neutral
2.9539,1.8647,2.8816,1.7275,2.5216,3.2249,2.0503,1.602,neutral
2.5403,4.25,3.6749,2.5144,2.9878,3.144,1.8755,1.3542,neutral
3.0398,2.5495,2.75,2.7,2.118,4.0,1.8352,1.4709,neutral
2.714,3.1925,3.056,2.0082,2.1708,3.7101,1.849,1.364,neutral
2.9246,2.7526,3.2898,1.941,2.249,3.5355,2.0555,1.4979,neutral
2.6317,3.8806,2.8045,2.154,3.7123,4.2573,1.7656,1.4389,neutral
2.7012,3.4059,3.3126,1.9549,2.2229,4.0,2.0663,1.4106,neutral
2.9113,3.8079,3.4759,2.2553,2.494,3.0104,1.9948,1.4215,neutral
2.4075,4.2336,2.4746,2.2932,3.2979,3.1921,1.9394,1.3265,neutral
3.8294,1.8158,2.4701,2.3345,1.6468,2.5221,1.9869,1.9034,neutral
2.7382,3.0265,3.1269,2.4444,2.9045,4.7854,1.9266,1.4598,neutral
3.0878,2.4,2.8142,1.8828,2.3784,2.8071,2.0674,1.7579,neutral
3.3881,2.6,2.8591,2.0051,2.1476,3.7583,1.9302,1.6154,neutral
2.9336,2.3489,3.0195,1.9621,2.5884,3.1623,2.0325,1.5532,neutral
3.1305,5.099,3.7314,2.1808,2.697,3.5355,2.0881,1.514,neutral
3.4319,3.0,3.8516,2.6375,1.8296,3.2016,2.0339,1.5884,neutral
3.1437,3.3955,2.2995,2.3112,2.0084,3.0067,1.8625,1.5017,neutral
2.8462,3.25,3.3385,2.0901,2.0901,3.25,2.0015,1.4615,neutral
3.2374,2.5495,2.7639,2.7678,2.1712,3.0414,1.8158,1.572,neutral
2.5259,3.0,2.92,1.9492,2.9102,3.2358,2.2057,1.3868,neutral
2.6062,2.6762,3.2444,1.9748,2.2957,4.4472,2.2057,1.3132,neutral
2.7294,4.7854,2.8767,2.0536,3.3788,3.144,1.8807,1.5256,neutral
3.5935,2.1623,2.6003,2.2117,2.1795,3.2882,2.5273,1.8389,neutral
2.8,2.414,2.5181,2.3847,3.3233,4.4045,1.8403,1.4856,neutral
2.6565,3.6702,2.3795,1.2437,1.8516,3.1623,2.0934,1.3364,neutral
2.4335,3.0,3.1457,1.8393,2.0915,5.7542,1.8042,1.2651,neutral
3.4522,2.6077,2.8766,3.0652,2.084,2.8071,2.2098,1.6873,neutral
2.9336,2.8284,3.7048,3.2786,2.6511,3.2358,2.0,1.4577,neutral
3.1102,3.9115,3.0811,1.9936,2.5941,4.1593,1.7895,1.4119,neutral
2.7111,2.7526,3.0,2.0,2.0,3.0104,1.9948,1.2824,neutral
2.2745,15.5724,3.4124,1.7938,2.9638,4.2048,1.8605,1.3653,neutral
2.4877,5.099,2.8142,3.5091,3.3135,3.2882,1.9826,1.2465,neutral
2.5643,3.144,3.1269,2.3074,2.8071,2.6077,2.153,1.3159,neutral
3.1455,2.1731,2.5127,2.0704,2.0704,3.5089,1.9289,1.5358,neutral
2.145,2.625,4.2857,2.1153,1.965,3.2062,1.9337,1.0487,neutral
3.4065,3.35,2.6109,2.3342,2.8306,2.6789,2.1,1.8021,neutral
2.9294,3.5,2.7402,1.9824,5.6071,2.8071,2.0674,1.5017,neutral
2.858,3.5,3.7833,2.8639,2.8639,2.6077,2.1475,1.4286,neutral
1.9925,2.4693,4.8859,2.5023,2.9851,6.7676,1.9446,1.0,neutral
2.3737,5.0695,2.7841,3.4177,2.2629,2.7613,2.3609,1.1917,neutral
3.432,2.0,2.4086,2.0433,1.841,2.4083,1.6795,1.4839,neutral
3.0747,2.3333,2.6311,2.0454,2.37,3.0067,1.9956,1.5714,neutral
2.7271,3.6056,4.0123,2.3069,2.6729,4.6786,2.281,1.277,neutral
2.4331,2.5,3.9789,1.5577,2.4069,4.2336,2.4617,1.3451,neutral
2.8555,3.153,2.4769,1.4432,2.8002,3.2596,1.9174,1.4615,neutral
2.4268,3.8053,2.7181,3.5584,3.2696,3.5301,1.8962,1.3756,neutral
2.5688,3.5089,2.7553,2.071,2.27,3.153,2.0783,1.432,neutral
2.5688,4.4385,3.5,2.598,3.2616,4.6786,1.8579,1.3556,neutral
3.0714,3.5,3.7833,3.1065,3.076,3.144,1.8724,1.5,neutral
3.1418,2.6122,3.7555,2.702,1.9504,2.2023,2.1201,1.4414,neutral
3.0,2.6,2.4025,2.2746,2.7027,2.5495,2.0769,1.4615,neutral
2.9246,2.3393,2.9783,2.4343,2.4679,2.7456,2.0727,1.4979,neutral
2.7554,3.5355,2.9672,1.6816,3.3197,3.8006,1.9612,1.456,neutral
3.0034,2.7456,3.1568,2.2455,1.8212,2.1731,2.0765,1.4304,neutral
2.7083,3.5089,4.6667,4.8393,2.8751,3.5,1.9299,1.4267,neutral
2.9932,3.5089,2.7693,2.4082,2.2089,2.8071,2.0662,1.4249,neutral
3.8905,2.1828,5.0,5.25,2.7507,3.6667,1.6364,1.5556,neutral
2.6257,4.0,2.5046,3.0802,3.8669,2.5,2.0667,1.375,neutral
3.3468,2.8406,2.4678,2.2147,2.3974,2.5522,2.4145,1.7197,neutral
3.0828,4.0139,3.2249,1.7261,2.9305,3.7583,1.6683,1.58,neutral
2.6173,3.5355,2.8978,1.476,2.5954,3.9108,1.6231,1.4213,neutral
3.0059,3.5089,2.9447,2.2334,1.8038,2.1623,2.141,1.503,neutral
3.6525,2.6306,2.9447,2.1518,1.8828,3.1623,2.3788,1.6744,neutral
2.1452,2.4715,2.9341,1.7581,2.5584,6.0208,1.9948,1.1328,neutral
3.001,3.153,2.6952,3.2598,2.8976,3.5089,1.7826,1.3868,neutral
2.145,2.625,4.2857,2.1153,1.965,3.2062,1.9337,1.0487,neutral
3.2596,11.3137,3.2536,3.8053,3.7314,2.4328,2.0586,1.7511,neutral
3.1903,2.5125,2.378,1.8409,2.4214,3.6818,2.0843,1.8021,neutral
3.0769,3.25,2.2991,1.9309,1.9224,4.2573,1.704,1.6154,neutral
2.7012,8.5147,3.0,3.0732,3.3275,2.5,2.4,1.4681,neutral
3.0167,2.6,2.5756,1.8443,2.5102,2.8388,2.2426,1.5327,neutral
3.152,1.8909,2.6565,2.7303,2.5393,2.2361,1.9426,1.429,neutral
2.5333,3.75,3.4522,2.1875,1.9644,2.5,2.7019,1.2,neutral
3.1214,4.0078,3.5043,2.4328,3.0963,3.5089,2.3555,1.5644,neutral
2.9132,2.9506,4.2962,1.5718,2.0466,4.219,1.8738,1.5157,neutral
2.8673,2.1476,2.922,1.7664,2.3552,3.5795,2.0999,1.5314,neutral
2.6888,2.557,3.4522,1.8484,1.8357,4.6786,1.7159,1.3128,neutral
2.6155,3.0067,3.9527,2.0727,2.0869,3.4041,1.8647,1.337,neutral
2.6852,5.0695,3.2,2.6296,2.5938,4.4385,2.2133,1.4401,neutral
2.5909,4.1231,3.0909,2.2189,2.803,2.6077,2.4543,1.4118,neutral
3.1921,4.3012,3.0302,1.7304,2.2488,3.5314,2.0489,1.5871,neutral
3.3881,6.5,2.9204,1.7761,1.591,3.2062,1.9347,1.7709,neutral
3.3846,2.6,3.0,2.5335,2.5335,2.8,2.144,1.6154,neutral
3.4841,3.35,1.9742,2.4806,3.1007,3.8079,2.0,1.6945,neutral
2.3859,2.6,3.0414,2.2038,3.6731,2.5125,2.1891,1.3077,neutral
2.5909,3.4,3.4169,2.5358,2.5184,2.6077,2.3788,1.2941,neutral
2.6477,3.4,3.0366,1.5033,2.4715,3.75,2.2706,1.413,neutral
2.9194,2.4037,2.8008,1.8025,1.9782,4.4259,1.6667,1.5616,neutral
2.7868,2.7526,2.7115,2.3324,2.3484,3.0104,2.414,1.503,neutral
3.2175,4.4272,2.541,1.9821,2.5069,3.2062,1.751,1.5017,neutral
3.201,2.7653,2.8496,2.0688,1.943,3.8471,1.919,1.4277,neutral
2.6019,3.7583,3.1942,1.5877,3.0218,4.714,2.07,1.337,neutral
2.6667,3.9115,3.7671,3.4758,2.0967,4.1593,1.5674,1.2551,neutral
3.1478,4.6786,2.3139,1.7841,2.4984,2.9483,1.8156,1.3705,neutral
3.306,2.557,3.2885,3.5504,2.5629,2.6077,2.153,1.5358,neutral
2.3162,4.4045,3.0846,3.3441,2.6626,3.6056,2.164,1.3176,neutral
2.8133,2.6719,2.5647,1.4941,2.1451,3.4,1.9447,1.5607,neutral
2.9364,2.7038,2.7222,2.5223,4.9794,3.4726,2.1368,1.4826,neutral
3.2793,2.2091,2.5308,2.0318,1.8471,3.0923,1.6997,1.358,neutral
3.0537,3.43,3.6103,1.7475,2.3162,3.4059,1.7773,1.6401,neutral
3.504,3.0,2.5127,2.0102,2.7866,2.7613,2.7176,1.752,neutral
3.25,2.3534,2.8484,1.4529,2.0789,4.6786,1.7826,1.5855,neutral
3.1576,3.153,2.5118,1.8601,2.1553,3.5,1.9286,1.6154,neutral
2.6284,2.4546,4.2114,1.5298,2.1057,3.8348,2.0416,1.5311,neutral
2.9145,3.1623,4.0,2.6967,2.2167,2.4,2.1667,1.3805,neutral
2.9193,2.6844,4.4047,1.9628,2.0,3.971,2.3122,1.5714,neutral
2.6184,3.6702,3.485,1.8668,2.9473,3.5355,2.0809,1.4127,neutral
2.6869,2.8636,3.1623,1.7797,1.7707,3.4726,1.9063,1.3435,neutral
2.9891,3.6818,2.7748,2.2246,2.7808,3.8079,1.7459,1.4514,neutral
2.5882,4.25,3.9005,2.6792,2.6792,4.0,2.001,1.3529,neutral
2.7899,3.0414,2.8049,1.9834,2.6212,3.2358,1.9459,1.3735,neutral
2.1687,4.1515,3.1269,1.615,2.862,7.0178,2.0711,1.2866,neutral
3.0714,3.5,3.5,2.8472,2.8751,3.5,2.0,1.5714,neutral
3.0645,3.5089,3.3783,1.5942,1.8127,3.153,2.2361,1.4979,neutral
2.9155,2.6077,3.5083,1.6262,1.9542,3.6162,1.7489,1.3827,neutral
3.2153,2.3859,2.943,1.7116,2.0981,2.4083,2.5864,1.7437,neutral
2.848,4.8374,2.4405,2.2292,4.4016,3.357,1.8344,1.5906,neutral
3.5047,2.1623,2.2745,2.7355,2.7542,2.8284,2.2727,1.8389,neutral
2.5977,2.4715,2.4443,2.3076,2.3076,3.5089,2.0,1.4032,neutral
2.8098,3.2062,3.5556,2.1517,2.5358,2.8071,2.2098,1.4347,neutral
3.2308,3.25,2.4342,1.9219,2.4308,3.25,2.1538,1.6154,neutral
2.9694,3.0414,2.9928,2.4908,2.2886,2.2091,2.3695,1.4887,neutral
2.4839,2.7735,2.3795,2.5705,2.5705,4.6786,1.9355,1.4213,neutral
2.914,4.1593,3.0642,2.4979,2.9637,2.5795,2.0,1.4624,neutral
2.8971,2.7613,2.4228,2.2142,2.4335,4.1231,1.6891,1.5497,neutral
2.797,3.0067,2.3452,2.3982,2.8889,2.4083,2.4098,1.3985,neutral
2.6691,3.8079,2.9341,1.7296,2.338,3.25,1.7842,1.4142,neutral
2.391,5.0,3.6576,2.4294,3.0459,2.8071,2.1422,1.1662,neutral
2.9241,3.153,2.3293,1.4881,2.6307,3.5089,1.7099,1.3846,neutral
2.6317,2.2902,3.2444,1.9232,2.2357,4.7539,1.8814,1.3232,neutral
2.3214,3.8881,3.6786,2.2208,2.6132,4.4385,2.0063,1.2538,neutral
2.5625,2.6667,3.7853,1.8597,1.9793,4.111,2.1552,1.314,neutral
2.2623,2.9678,3.424,1.7684,1.8978,4.0552,1.9066,1.0655,neutral
2.8419,3.1623,3.237,4.1955,2.6019,2.7613,2.2796,1.389,neutral
2.7653,1.8626,2.2834,1.5026,2.1856,4.0139,2.2438,1.5339,neutral
3.414,3.0104,3.3217,2.638,2.6121,4.1231,2.0,1.58,neutral
2.8674,3.75,2.6874,3.0033,3.7542,4.25,1.7069,1.4,neutral
2.8077,5.0695,2.6516,2.2165,5.0357,4.25,1.8245,1.3723,neutral
2.7324,3.0414,4.2242,1.702,2.1317,3.178,2.308,1.3381,neutral
2.585,3.0,3.8516,1.8898,2.3993,3.0679,2.3505,1.2333,neutral
3.001,2.5495,3.3997,2.2225,3.3798,3.5,1.9286,1.5385,neutral
3.2062,2.5,3.5147,1.7048,2.4146,2.0,2.7613,1.5033,neutral
2.8388,3.1623,3.5,2.6201,2.6201,2.8,1.9286,1.4593,neutral
2.7281,3.7583,3.0715,2.0863,2.5036,3.2596,1.9956,1.332,neutral
2.7803,4.4721,2.4474,2.0009,2.296,2.5795,2.2166,1.4916,neutral
3.0,4.0497,2.5248,1.7712,3.3459,3.35,1.901,1.55,neutral
2.5342,5.0,2.6,2.0,2.3765,2.1731,1.9174,1.2019,neutral
2.4098,6.0208,2.6201,3.6,3.0158,4.0139,1.6692,1.1656,neutral
3.0688,1.8439,2.5826,1.6857,2.9793,4.4272,2.0714,1.6891,neutral
2.8132,5.0596,3.3915,1.9907,2.5365,2.6,2.3128,1.314,neutral
2.7795,3.5089,3.5355,3.5091,4.5556,3.75,1.7333,1.4249,neutral
2.9908,3.0104,3.0857,2.1826,2.4731,3.0,1.8333,1.3313,neutral
2.5929,1.8933,3.0796,2.257,2.3743,3.243,2.1554,1.216,neutral
2.5186,2.3255,3.1483,2.2742,2.2448,3.0445,1.7816,1.1927,neutral
2.8132,2.6304,4.2794,1.3518,1.9311,3.5089,2.281,1.5,neutral
2.6789,1.8439,2.8431,1.859,2.0226,4.1593,1.7749,1.324,neutral
2.7308,2.5148,3.2342,1.732,1.9461,2.808,2.2053,1.4618,neutral
3.2157,2.1623,3.485,2.3646,2.0064,3.1901,2.1504,1.5282,neutral
2.6438,7.0,3.4299,4.0331,3.4569,2.2,2.0929,1.1429,neutral
3.0688,3.1623,2.7273,1.8791,2.1773,3.25,2.2308,1.6106,neutral
2.8673,2.1476,4.0156,2.5111,2.4939,2.4083,2.4927,1.5314,neutral
3.3574,2.6352,2.6364,1.7704,2.8888,3.1623,2.1086,1.5824,neutral
2.8603,2.5055,4.0,2.6355,3.9471,3.0,2.0677,1.5314,neutral
3.0012,3.0,3.0,2.9155,2.1693,3.25,1.7692,1.4167,neutral
3.2809,3.3838,2.4832,2.2218,2.4039,3.5795,2.2053,1.5427,neutral
3.9164,1.5811,2.2127,2.2167,2.3775,3.2249,2.2123,2.0456,neutral
3.6056,2.0156,2.8571,2.3957,2.3957,3.0732,2.0722,1.7409,neutral
2.8484,3.0265,2.2808,1.9265,3.3685,3.2249,2.055,1.7194,neutral
3.0445,2.2361,3.1804,2.2692,1.5157,2.4734,2.5,1.6172,neutral
3.0845,3.0,3.0316,2.2453,2.4096,2.8071,1.9962,1.5855,neutral
2.693,3.0,3.1269,3.8356,3.7775,3.1623,2.2255,1.3744,neutral
2.7203,3.4004,3.373,2.0853,2.0853,3.3781,1.8846,1.4649,neutral
3.5309,1.5779,2.3452,1.8699,2.1666,3.25,2.1538,1.8107,neutral
2.7653,2.6077,3.25,2.6036,3.6551,3.153,1.8478,1.4572,neutral
3.1502,2.3016,2.7688,2.4918,2.5089,2.6077,2.3825,1.5779,neutral
2.5149,3.0,3.4916,1.909,2.1968,3.9115,2.2866,1.3868,neutral
2.4691,4.2573,2.8701,2.0764,2.907,4.2573,1.8242,1.3519,neutral
2.4599,2.8141,3.7918,2.005,1.8549,2.6077,2.3887,1.2324,neutral
3.1128,2.2361,2.282,1.9068,2.5154,3.8079,1.9173,1.504,neutral
2.7058,2.3296,2.8385,2.27,3.1063,2.5873,2.3217,1.4703,neutral
3.2089,2.4375,2.3388,2.2272,1.9189,2.4254,1.8248,1.3088,neutral
2.5056,2.8828,2.8761,2.1205,2.1238,3.2558,2.1068,1.4069,neutral
2.4555,2.6077,3.6667,3.675,2.391,6.5,1.5385,1.2271,neutral
2.8124,3.4928,2.3455,1.5848,1.9091,3.6818,1.8197,1.3611,neutral
2.6855,3.2596,4.0,2.2598,2.2819,2.75,2.0929,1.3038,neutral
2.8179,3.2988,2.9565,2.5144,3.1507,4.9092,1.6723,1.4445,neutral
2.7059,1.8773,2.887,1.8391,2.0818,3.2,2.3125,1.5882,neutral
2.8471,2.6077,3.5178,2.2618,2.2464,3.153,2.0826,1.5416,neutral
2.7624,2.1287,2.878,2.6789,3.2146,2.6077,2.5321,1.4106,neutral
2.7382,3.0265,3.1269,2.4444,2.9045,4.7854,1.9266,1.4598,neutral
2.8694,4.0078,2.7553,1.7169,2.4787,2.1667,2.3846,1.3723,neutral
2.7019,5.6765,3.5832,2.2804,6.1592,4.1302,1.8791,1.4093,neutral
2.7748,2.5795,3.485,1.7822,2.4714,4.3843,2.0,1.5282,neutral
2.9155,5.3748,2.878,2.2355,2.4075,3.75,2.1427,1.4936,neutral
2.8333,9.0,3.0633,2.7111,2.7248,3.1279,2.0498,1.5556,neutral
2.5757,3.8079,3.3663,1.6045,1.7503,2.75,1.9091,1.3313,neutral
2.8736,3.75,3.4782,2.4769,2.6948,4.6786,2.2133,1.4016,neutral
2.5583,4.0078,2.8701,1.5595,3.119,3.5,2.2154,1.4347,neutral
2.628,2.6667,3.0231,2.1452,2.7303,5.0111,2.0632,1.4389,neutral
2.5,3.0,4.0634,2.6953,2.7782,2.75,2.0,1.3333,neutral
2.8,3.3333,4.5,2.3055,2.2706,2.5,2.0,1.4,neutral
3.0557,4.2544,2.6857,2.2535,3.0046,3.7314,1.8921,1.4201,neutral
2.9004,4.0,2.9932,1.8507,3.0289,4.0,1.9252,1.4252,neutral
3.2469,1.5,2.3552,2.0923,1.6719,4.4721,2.25,1.637,neutral
2.4543,3.2596,4.0396,2.5582,2.5969,4.0,1.752,1.1504,neutral
2.5871,3.35,4.0,1.667,2.3735,3.0,2.0031,1.2974,neutral
3.1357,2.8071,2.7402,2.5098,2.7379,4.0078,1.9377,1.5691,neutral
2.38,2.8636,3.0795,2.5056,3.7584,4.7539,1.9291,1.1595,neutral
2.6077,2.9417,3.2678,1.4912,1.828,3.0,1.8679,1.4016,neutral
2.8571,4.4272,3.0414,1.906,2.0286,2.3333,2.0714,1.3571,neutral
3.3442,3.2059,2.986,1.3764,2.3166,3.7216,1.8665,1.7538,neutral
3.1558,3.3955,3.1592,2.102,4.1314,3.0067,1.9302,1.5731,neutral
2.9344,4.0078,3.3159,2.6802,2.474,4.0078,1.8724,1.4361,neutral
2.7611,6.5192,5.5495,1.9239,1.9239,3.25,2.0,1.3805,neutral
3.2558,1.9796,2.4674,2.1413,2.3297,3.4041,1.8579,1.663,neutral
3.7219,1.8158,3.1269,1.9144,2.2255,3.5355,1.9912,1.9099,neutral
2.8302,2.2638,2.6948,1.9158,2.2052,3.4205,1.9666,1.5254,neutral
2.9263,2.9678,3.2444,2.0614,2.0614,2.8284,2.2023,1.4673,neutral
3.2843,14.0357,3.5694,4.4113,2.9207,3.1379,2.071,1.7159,neutral
2.7341,4.7434,4.3333,2.1696,3.1573,2.8,1.9299,1.3333,neutral
2.3324,3.0046,4.3238,1.9405,2.2639,6.5765,2.1342,1.1701,neutral
2.2023,3.3333,3.8065,2.1477,2.9773,6.0093,1.6641,1.15,neutral
3.0727,2.4083,3.1816,1.9908,3.3814,5.0,1.5348,1.4971,neutral
2.9595,2.9605,2.5964,1.6565,2.1213,4.2573,1.9387,1.4494,neutral
2.6448,3.5089,2.6667,2.727,3.1727,2.6306,2.0584,1.2844,neutral
2.5356,2.7948,2.3333,1.922,2.2495,2.4083,2.4927,1.2367,neutral
3.351,3.6818,2.7707,2.6395,2.3146,2.6077,1.5339,1.358,neutral
2.3826,3.6702,2.5584,2.0868,3.1302,4.3843,2.0542,1.3233,neutral
2.6923,4.3333,2.1378,2.0446,2.4535,2.4,2.1667,1.4615,neutral
2.4621,3.6162,3.1189,1.5225,3.3543,4.5277,1.8429,1.4266,neutral
3.3607,14.0357,3.101,3.3489,3.0771,2.8382,1.9414,1.6402,neutral
2.912,1.838,2.9764,2.7131,2.2153,3.5355,1.9121,1.3682,neutral
2.7868,2.3074,3.4169,2.2194,2.6735,3.638,1.8012,1.4979,neutral
2.8534,2.7526,3.6576,1.6333,3.6487,3.3955,2.0051,1.4267,neutral
3.1623,3.1901,2.998,3.357,2.4757,2.6306,2.013,1.4624,neutral
2.9299,2.5055,3.4,3.2156,2.4601,2.5495,2.3859,1.5299,neutral
2.6671,3.1925,2.9107,1.6994,2.2525,2.3859,2.4878,1.364,neutral
3.0007,2.5,2.1648,1.4399,2.6077,2.8071,2.0662,1.4682,neutral
2.7868,3.5089,2.5584,2.1401,3.2545,3.2596,2.0765,1.4979,neutral
3.0104,3.7947,3.0207,3.0092,1.8623,4.0139,2.0086,1.3359,neutral
3.0052,4.7539,2.897,2.0248,2.3234,3.2062,1.8879,1.4032,neutral
3.3229,2.9205,2.3158,1.7895,1.924,3.2062,1.623,1.663,neutral
2.9185,3.2596,3.0,1.5528,2.2762,3.5089,1.925,1.6179,neutral
2.677,2.5754,2.9308,2.0401,2.0243,2.5055,2.3291,1.4433,neutral
2.6515,3.5089,2.5141,1.7786,2.7571,3.1623,2.0,1.3556,neutral
3.0108,2.357,3.2972,2.3538,2.8635,2.7735,2.0112,1.5,neutral
2.7176,3.144,3.0685,1.8689,2.4336,4.7539,1.892,1.3232,neutral
2.6165,2.2804,3.5178,3.7177,2.1678,4.3843,2.141,1.3083,neutral
3.134,3.0,2.9691,1.9415,3.4516,3.4,1.8833,1.6,neutral
2.797,2.4715,2.4783,1.6862,1.8945,3.0,2.5014,1.3985,neutral
2.7341,3.75,3.5,2.2746,2.7295,4.6667,2.0,1.3333,neutral
2.6229,5.3437,3.1269,2.0531,4.8393,3.8806,1.8136,1.3737,neutral
2.4071,3.1568,4.1367,2.012,2.4906,3.6483,2.0136,1.1713,neutral
2.7783,2.7659,3.92,3.5114,3.6039,2.8504,1.8749,1.3161,neutral
2.5633,8.0,3.5,2.1826,2.9102,3.5,2.0013,1.25,neutral
2.9145,3.2596,2.3022,1.4401,2.3042,3.25,2.0783,1.5339,neutral
2.8236,3.2,3.6309,1.9477,2.8119,3.6461,2.1328,1.4429,neutral
3.1678,2.0,2.5212,2.0182,2.3981,2.7613,2.3539,1.5855,neutral
4.9518,1.7678,2.7954,2.5057,2.0045,3.0,1.75,2.1213,neutral
3.0717,2.1731,2.7273,2.8142,2.7866,3.2596,2.0722,1.6125,neutral
3.5481,2.0276,2.5722,2.0719,2.8173,3.3287,2.0508,1.8158,neutral
2.8132,2.6667,3.4,2.2327,2.6048,3.5089,2.3522,1.5013,neutral
3.2222,1.4796,3.3246,2.2552,2.0046,3.0732,1.9524,1.4444,neutral
2.7613,2.8284,3.4169,2.3489,3.1318,2.8071,2.0063,1.4916,neutral
3.6014,2.5,2.53,1.4375,2.0723,3.153,2.0,1.8,neutral
2.5414,3.2596,2.6851,1.7665,2.1198,4.3461,1.7707,1.3061,neutral
3.0878,5.3666,3.4286,2.0686,2.5969,2.6,1.6172,1.3359,neutral
3.2593,1.8158,3.0,1.7611,1.904,2.7613,2.0843,1.5391,neutral
2.625,5.3333,2.8591,2.3074,2.1457,2.7456,2.0013,1.3125,neutral
3.1014,3.1901,2.5418,1.9303,3.3606,3.8243,1.8594,1.6128,neutral
2.5942,2.126,2.4443,1.8708,2.1677,4.0139,2.4083,1.3969,neutral
2.7366,3.0,3.1111,1.5856,1.5733,3.2596,2.3022,1.335,neutral
3.1548,2.1372,3.2707,2.0903,1.9069,4.3461,2.0708,1.5385,neutral
2.5909,2.4042,3.2929,1.8792,3.0067,5.3333,1.9385,1.3542,neutral
2.9017,3.1623,3.3333,2.4087,3.2116,2.6667,2.5,1.4,neutral
3.7372,2.75,2.6065,2.0095,3.4633,2.1372,2.2361,1.9113,neutral
3.2396,2.5342,2.9916,2.4629,1.97,3.334,2.1315,1.4997,neutral
3.4438,2.2361,2.572,1.7006,2.663,4.1231,1.9174,1.7,neutral
3.2258,3.4041,3.1189,1.8375,2.2081,3.0185,2.0,1.8579,neutral
3.3951,4.0552,2.9223,2.3549,2.5155,3.3354,1.927,1.5811,neutral
3.0688,3.1623,2.7273,1.8791,2.1773,3.25,2.2308,1.6106,neutral
2.6108,8.6023,4.7899,2.4118,2.4026,3.0445,2.3755,1.2861,neutral
3.7164,2.6789,3.5578,2.2618,3.3413,2.1667,2.2361,1.813,neutral
2.858,4.6667,3.4169,1.8627,2.3495,2.6,2.1552,1.4286,neutral
2.8284,2.0069,3.1429,2.224,2.4377,4.111,1.8478,1.4118,neutral
3.2132,2.7526,2.6413,2.1336,2.1552,2.6,2.3896,1.6402,neutral
3.0,3.2596,3.3217,2.1406,2.5786,3.4041,1.9289,1.6179,neutral
4.0,8.6023,2.5569,2.3744,4.6668,3.5788,1.876,1.9881,neutral
2.7126,2.5221,3.3217,1.8502,1.7444,5.5,2.56,1.394,neutral
2.4083,3.75,4.3333,2.1173,2.7924,3.2596,2.0765,1.2737,neutral
2.8155,1.404,3.5068,1.4924,1.6905,4.0656,1.7392,1.5045,neutral
3.0103,2.4775,3.0225,2.052,2.0236,2.6675,2.141,1.637,neutral
2.9382,3.1379,2.2315,2.127,3.7302,3.2062,2.2456,1.625,neutral
2.6803,3.4205,3.3621,3.4134,2.4606,2.7526,2.0563,1.4277,neutral
2.4667,3.75,4.0757,2.09,2.4834,4.0,2.2515,1.2667,neutral
2.6823,5.3437,3.4169,2.1512,3.7076,4.0,1.9385,1.3737,neutral
2.858,2.8,3.6425,1.8602,1.5369,4.0139,2.3268,1.4286,neutral
2.9155,3.2596,3.5,1.4961,1.844,2.7526,1.9949,1.6106,neutral
3.0599,2.5055,2.6491,2.0702,2.6378,3.0,2.5833,1.4649,neutral
2.7152,2.8,4.4633,2.055,3.125,4.6667,1.7871,1.359,neutral
2.8753,3.5788,4.4378,2.9882,2.3733,2.7735,2.43,1.4342,neutral
2.6257,3.2,3.6576,2.4313,2.9175,2.7456,2.1429,1.375,neutral
